URL, Rent, Address
http://www.trulia.com//rental/3110504457--De-Haro-St-1051-San-Francisco-CA-94107,"$6,050 /mo"," De Haro St #1051, San Francisco, CA 94107"
http://www.trulia.com//rental/3110229254--De-Haro-St-San-Francisco-CA-94107,"$6,100 /mo"," De Haro St, San Francisco, CA 94107"
http://www.trulia.com//rental/3111889847--Lombard-Street-Leavenworth-San-Francisco-CA-94109,"$6,100 /mo"," Lombard Street Leavenworth, San Francisco, CA 94109"
http://www.trulia.com//rental/3117900597-66-Cleary-Ct-1001-San-Francisco-CA-94109,"$6,130 /mo","66 Cleary Ct #1001, San Francisco, CA 94109"
http://www.trulia.com//rental/3118311232--Pierce-San-Francisco-CA-94123,"$6,200 /mo"," Pierce, San Francisco, CA 94123"
http://www.trulia.com//rental/3117235462-300-3rd-St-702-San-Francisco-CA-94107,"$6,200 /mo","300 3rd St #702, San Francisco, CA 94107"
http://www.trulia.com//rental/3095838733-Apartment-San-Francisco-CA-94111,"$6,200 /mo","Front Street and Pine Street, San Francisco, CA 94111"
http://www.trulia.com//rental/3115525971-620-Haight-St-San-Francisco-CA-94117,"$6,290 /mo","620 Haight St, San Francisco, CA 94117"
http://www.trulia.com//rental/3115756968-Condo-San-Francisco-CA-94105,"$6,300 /mo","Address Not Disclosed, San Francisco, CA 94105"
http://www.trulia.com//rental/3080332068--Waller-St-82-San-Francisco-CA-94102,"$6,350 /mo"," Waller St #82, San Francisco, CA 94102"
http://www.trulia.com//rental/3119048798-Multi-Family-Home-San-Francisco-CA-94115,"$6,375 /mo","Address Not Disclosed, San Francisco, CA 94115"
http://www.trulia.com//rental/3118750273-1370-Taylor-St-7-San-Francisco-CA-94108,"$6,400 /mo","1370 Taylor St #7, San Francisco, CA 94108"
http://www.trulia.com//rental/3062525333--Buena-Vista-Ave-W-San-Francisco-CA-94117,"$6,450 /mo"," Buena Vista Ave W, San Francisco, CA 94117"
http://www.trulia.com//rental/3112778442-111-Buena-Vista-Ave-E-5-San-Francisco-CA-94117,"$6,450 /mo","111 Buena Vista Ave E #5, San Francisco, CA 94117"
http://www.trulia.com//rental/3119793966-Condo-San-Francisco-CA-94105,"$6,500 /mo","Address Not Disclosed, San Francisco, CA 94105"
http://www.trulia.com//rental/3113982098-1430-Jackson-St-San-Francisco-CA-94109,"$6,500 /mo","1430 Jackson St, San Francisco, CA 94109"
http://www.trulia.com//rental/3096104057-74-New-Montgomery-St-802-San-Francisco-CA-94105,"$6,500 /mo","74 New Montgomery St #802, San Francisco, CA 94105"
http://www.trulia.com//rental/3116472612-Multi-Family-Home-San-Francisco-CA-94117,"$6,500 /mo","Haight Street and Steiner Street, San Francisco, CA 94117"
http://www.trulia.com//rental/3119877113--Cleary-San-Francisco-CA-94117,"$6,600 /mo"," Cleary, San Francisco, CA 94117"
http://www.trulia.com//rental/3120519192-2112-Divisadero-St-San-Francisco-CA-94115,"$6,745 /mo","2112 Divisadero St, San Francisco, CA 94115"
http://www.trulia.com//rental/3113185239-2040-Franklin-St-San-Francisco-CA-94109,"$6,750 /mo","2040 Franklin St, San Francisco, CA 94109"
http://www.trulia.com//rental/3113174791-1537-Franklin-St-2040-San-Francisco-CA-94109,"$6,750 /mo","1537 Franklin St #2040, San Francisco, CA 94109"
http://www.trulia.com//rental/3076084685-1027-Jones-St-San-Francisco-CA-94109,"$6,800 /mo","1027 Jones St, San Francisco, CA 94109"
http://www.trulia.com//rental/3059968746--Jones-St-1027-San-Francisco-CA-94109,"$6,850 /mo"," Jones St #1027, San Francisco, CA 94109"
http://www.trulia.com//rental/3092859132-Apartment-San-Francisco-CA-94109,"$6,870 /mo","Jones Street and Pine Street, San Francisco, CA 94109"
http://www.trulia.com//rental/3119793745-Condo-San-Francisco-CA-94108,"$6,900 /mo","Address Not Disclosed, San Francisco, CA 94108"
http://www.trulia.com//rental/3092859021-Apartment-San-Francisco-CA-94109,"$6,950 /mo","Address Not Disclosed, San Francisco, CA 94109"
http://www.trulia.com//rental/3119238672-Apartment-San-Francisco-CA-94109,"$6,950 /mo","Franklin Street and Jackson Street, San Francisco, CA 94109"
http://www.trulia.com//rental/3118311392--Jackson-San-Francisco-CA-94109,"$6,995 /mo"," Jackson, San Francisco, CA 94109"
http://www.trulia.com//rental/3081365381--Waller-St-San-Francisco-CA-94117,"$6,995 /mo"," Waller St, San Francisco, CA 94117"
http://www.trulia.com//rental/3014258188-Apartment-San-Francisco-CA-94109,"$6,995 /mo","Jones Street and Pleasant Street, San Francisco, CA 94109"
http://www.trulia.com//rental/3076084523-1221-Jones-St-San-Francisco-CA-94109,"$7,000 /mo","1221 Jones St, San Francisco, CA 94109"
http://www.trulia.com//rental/3060405065--Jones-St-1221-San-Francisco-CA-94109,"$7,000 /mo"," Jones St #1221, San Francisco, CA 94109"
http://www.trulia.com//rental/3061554778--Fell-St-San-Francisco-CA-94117,"$7,000 /mo"," Fell St, San Francisco, CA 94117"
http://www.trulia.com//rental/3119136857-Multi-Family-Home-San-Francisco-CA-94117,"$7,145 /mo","Haight Street and Steiner Street, San Francisco, CA 94117"
http://www.trulia.com//rental/3119494324-645-Howard-St-17F-San-Francisco-CA-94105,"$7,150 /mo","645 Howard St #17F, San Francisco, CA 94105"
http://www.trulia.com//rental/3051415085-Apartment-San-Francisco-CA-94123,"$7,200 /mo","Address Not Disclosed, San Francisco, CA 94123"
http://www.trulia.com//rental/3095839214-Apartment-San-Francisco-CA-94111,"$7,200 /mo","Front Street and Pine Street, San Francisco, CA 94111"
http://www.trulia.com//rental/3106501943-Condo-San-Francisco-CA-94115,"$7,200 /mo","Address Not Disclosed, San Francisco, CA 94115"
http://www.trulia.com//rental/3109878453-Condo-San-Francisco-CA-94105,"$7,400 /mo","Address Not Disclosed, San Francisco, CA 94105"
http://www.trulia.com//rental/3119482876-145-Hampshire-St-A-San-Francisco-CA-94103,"$7,500 /mo","145 Hampshire St #A, San Francisco, CA 94103"
http://www.trulia.com//rental/3115482594-Apartment-San-Francisco-CA-94105,"$7,500 /mo","Minna Street and New Montgomery Street, San Francisco, CA 94105"
http://www.trulia.com//rental/3093893132--Lombard-St-220-San-Francisco-CA-94111,"$7,700 /mo"," Lombard St #220, San Francisco, CA 94111"
http://www.trulia.com//rental/3105484784-905-Ashbury-St-San-Francisco-CA-94117,"$7,800 /mo","905 Ashbury St, San Francisco, CA 94117"
